anime_id,name,genre,type,episodes,rating,members
6685,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211
5243,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053
7156,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513
2370,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351
10310,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249
4494,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355
1663,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888
9275,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674
1236,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130
9668,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295
9505,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091
1798,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038
5377,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113
6697,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157
162,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128
7956,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118
1854,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003
409,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565
663,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218
6778,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749
3895,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420
2201,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442
4711,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590
1422,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247
11118,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480
412,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464
3505,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933
1368,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789
2543,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561
52,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086
2752,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808
3279,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720
3386,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972
6583,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062
9712,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009
9230,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654
10236,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500
9642,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251
1344,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399
2989,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621
9336,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764
1299,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732
11701,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210
5133,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,22190
1745,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160
8288,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045
7224,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241
1981,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860
213,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570
2246,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435
6316,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728
7753,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2,8.19,5959
114,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000
4433,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339
7380,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989
4513,Tokyo Magnitude 8.0,Drama,TV,11,8.19,121349
208,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249
3820,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657
7576,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261
6,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646
1348,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893
9272,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,38118
11626,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,43372
5222,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225
9419,Working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18,80763
804,Black Lagoon,"Action, Seinen",TV,12,8.17,332562
8460,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151
2696,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111
846,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494
6723,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246
671,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464
1388,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171
5864,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866
8308,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378
10864,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359
3884,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401
7105,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900
3814,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961
711,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799
1232,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461
200,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102
1825,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321
9389,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866
131,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646
3929,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1,8.16,9943
278,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557
5516,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862
4279,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105
8517,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708
7391,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105
967,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833
7849,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138
28,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897
3877,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099
8885,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407
11262,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923
10553,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310
768,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10,8.15,7954
6053,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612
1773,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308
3465,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020
764,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095
5988,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820
10875,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862
3470,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423
552,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575
7228,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711
5162,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276
7641,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100
8352,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454
502,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832
2352,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629
6011,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165
11424,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989
2695,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331
2546,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063
7183,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641
7193,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168
60,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177
5674,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645
10839,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916
928,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679
11809,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382
9257,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353
1333,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199
9667,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506
2673,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106
3768,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789
2245,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614
3369,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308
163,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825
6069,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300
10720,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075
8472,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712
5997,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075
7195,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13,8.12,353876
4593,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962
8559,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886
6618,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564
1977,Ookiku Furikabutte,"Comedy, Sports",TV,25,8.11,49599
9776,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,200833
10204,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187
1972,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018
4621,There She Is!!,"Comedy, Romance",ONA,5,8.11,13935
778,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872
1535,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,324035
12175,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969
3208,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712
6029,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,10649
5128,Karigurashi no Arrietty,Fantasy,Movie,1,8.1,97910
57,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685
377,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454
11257,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,101335
6701,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721
4983,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135
11456,Elsword: El Lady,"Action, Fantasy",ONA,12,8.11,3846
2750,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069
603,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,1,8.09,13901
6504,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036
4311,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021
7053,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192
4276,Kobato.,"Comedy, Drama, Fantasy",TV,24,8.09,88986
4746,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521
989,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240
9316,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516
900,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170
2536,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6,8.09,21186
5,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648
101,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374
9955,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962
1450,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816
2814,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910
6356,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
7444,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,11342
3157,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184
3504,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181
363,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731
7575,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760
988,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157
6306,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190
1962,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554
4658,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584
1976,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941
8662,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056
6502,Usagi Drop Specials,"Josei, Slice of Life",Special,4,8.07,36351
4660,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921
47,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901
5251,Colorful (Movie),"Drama, Slice of Life, Supernatural",Movie,1,8.06,63263
4599,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649
11685,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807
203,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165
53,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,155340
3876,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919
8027,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,91864
4940,Macross F Movie 2: Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826
8612,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351
7318,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264
862,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951
14,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553
11827,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,28220
766,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569
2411,Flanders no Inu (Movie),"Drama, Historical",Movie,1,8.05,8505
244,Golden Boy,"Adventure, Comedy, Ecchi",OVA,6,8.05,113040
9954,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1,8.05,70039
400,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253
3579,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,103600
7901,Lupin III vs. Detective Conan: The Movie,"Action, Comedy, Mystery, Shounen",Movie,1,8.05,10021
7704,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475
9483,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,26361
18,Yakitate!! Japan,"Comedy, Shounen",TV,69,8.05,50876
5810,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,217752
7143,Death Billiards,"Drama, Game, Mystery, Psychological, Thriller",Movie,1,8.04,95690
5368,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,103105
6968,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,81951
3910,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,20433
10191,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268
12,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643
2406,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,5306
721,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1,8.04,41547
10476,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335
9883,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,74690
6043,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",Movie,1,8.03,50689
1855,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903
718,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23,8.03,265005
5701,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393
7339,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037
9703,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,134694
4248,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593
2607,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528
10701,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",TV,10,8.03,244877
389,Kurenai no Buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",Movie,1,8.03,74028
64,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,28959
10458,Prison School,"Comedy, Ecchi, Romance, School, Seinen",TV,12,8.03,227734
1144,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,70559
